bookID,title,authors,average_rating,isbn,isbn13
8656,The Life of Sir Arthur Conan Doyle,John Dickson Carr-Daniel Stashower,4.02,786712341,9.78E+12
8660,The Lost World (TV Tie-in),Arthur Conan Doyle-Philip Gooden,3.92,142002720,9.78E+12
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle-Javier Gomez Rea,4.26,8497643658,9.79E+12
8662,The Works of Sir Arthur Conan Doyle Complete and Unabridged,Arthur Conan Doyle,4.49,681319216,9.78E+12
8675,Wild Ducks Flying Backward,Tom Robbins,3.54,553383531,9.78E+12
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins-Kenneth H. Blanchard-Jason Winters,4.22,684845776,9.78E+12
8677,Robbins and Cotran Review of Pathology,Edward Klatt-Vinay Kumar,4.37,721601944,9.78E+12
8680,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,055337933X,9.78E+12
8682,Jitterbug Perfume,Tom Robbins,4.24,1842430351,9.78E+12
8693,West Africa,Lonely Planet-Anthony Ham-Mary Fitzpatrick-Matt Phillips-Tim Bewer-Jean-Bernard Carillet-Paul Clammer-Michael Grosberg-Katharina Lobeck-James Bainbridge,3.69,1740597710,9.78E+12
8694,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,4.2,345418905,9.78E+12
8698,So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,4.09,330491237,9.78E+12
8703,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams-Martin  Freeman,4.22,739332074,9.78E+12
8704,Starship Titanic,Terry Jones-Marie-Catherine Caillava,3.6,2290053651,9.78E+12
8705,Dirk Gently's Holistic Detective Agency / The Long Dark Tea-time of the Soul (Dirk Gently #1-2),Douglas Adams,4.18,517119129,9.78E+12
8706,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Douglas Adams,4.22,330491199,9.78E+12
8709,The Hitchhiker's Trilogy (Hitchhiker's Guide  #1-5),Douglas Adams,4.4,739410121,9.78E+12
8710,The Illustrated Hitchhiker's Guide To The Galaxy,Douglas Adams,4.32,517599244,9.78E+12
8712,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,4.2,2864603497,9.78E+12
8713,Point to Point Navigation,Gore Vidal,3.71,385517211,9.78E+12
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.76,1594865671,9.78E+12
8715,Palimpsest,Gore Vidal,4,140260897,9.78E+12
8716,Lincoln,Gore Vidal,4.2,375708766,9.78E+12
8719,Julian,Gore Vidal,4.19,037572706X,9.78E+12
8722,Burr,Gore Vidal,4.07,375708731,9.78E+12
8725,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.03,375758739,9.78E+12
8726,Comfort Me With Apples,Ruth Reichl,4.03,965193772,9.78E+12
8737,The Last Temptation of Christ,Nikos Kazantzakis-Peter A. Bien,4.16,068485256X,9.78E+12
8738,Her Last Temptation,Leslie Kelly,3.59,373692285,9.78E+12
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4,312936915,9.78E+12
8742,The Last Temptation,Nikos Kazantzakis-Peter A. Bien,4.16,571178561,9.78E+12
8744,Desert Dawn,Waris Dirie-Jeanne D'Haem,3.83,1844080080,9.78E+12
8745,Desert Flower,Waris Dirie-Cathleen Miller,4.13,688172377,9.78E+12
8746,Desert Children,Waris Dirie-Corinna Milborn-Sheelagh Alabaster,3.71,1844082520,9.78E+12
8747,Desert Flower,Waris Dirie,4.13,1860497586,9.78E+12
8748,Nomadentochter,Waris Dirie,3.83,3764501383,9.78E+12
8749,Wüstenblume,Waris Dirie-Cathleen Miller,4.13,3453212614,9.78E+12
8750,L'Aube du désert,Waris Dirie-Jeanne d' Haem,3.83,2226135510,9.78E+12
8751,Die fünfte Frau (Wallander  #6),Henning Mankell,4.03,3423203668,9.78E+12
8758,The Beach,Joanna Strange,3.83,582435676,9.78E+12
8761,The Weekenders: Travels in the Heart of Africa,W.F. Deedes-Sue Ryan-Alex Garland-Tony Hawks-Andrew O'Hagan-Irvine Welsh-Giles Foden-Victoria Glendinning,3.19,91881803,9.78E+12
8763,The Tesseract,Alex Garland,3.22,140258426,9.78E+12
8764,Der Strand,Alex Garland,3.93,3442449316,9.78E+12
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.68,307264556,9.78E+12
8766,Feel the Fear . . . and Do It Anyway,Susan  Jeffers,4.03,345487427,9.78E+12
8767,Touch & Feel: Animals Boxed Set,Jennifer Quasha-Deni Brown-Dawn Sirett,4.05,789488779,9.78E+12
8768,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis-Laura Cornell,4.15,60245603,9.78E+12
8770,My First Word Touch and Feel,Anne Millard,3.77,789479311,9.78E+12
8771,When I Feel Angry,Nancy Cote-Cornelia Maude Spelman,3.99,807588970,9.78E+12
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark-Nadeem Zaidi,3.98,786818727,9.78E+12
8787,The White Masai,Corinne Hofmann-Peter Millar,3.43,61131520,9.78E+12
8790,Zurück aus Afrika,Corinne Hofmann,3.31,3426777177,9.78E+12
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda-Chris Sheban-Margaret Sayers Peden,4.13,439401879,9.78E+12
8799,Ahora sabréis lo que es correr,Dave Eggers-María Victoria Alonso Blanco,3.63,8439710097,9.79E+12
8808,The Adventures of Jimmy Skunk,Thornton W. Burgess-Thea Kliros-Harrison Cady,4.13,486280233,9.78E+12
8809,The Wanting Seed,Anthony Burgess,3.78,393315088,9.78E+12
8810,A Clockwork Orange,Anthony Burgess-Blake Morrison,3.99,141182601,9.78E+12
8811,A Clockwork Orange,Anthony Burgess,3.99,014027409X,9.78E+12
8812,A Clockwork Orange,Anthony Burgess,3.99,345026241,9.78E+12
8813,Clockwork Orange,Anthony Burgess,3.99,345316413X,9.78E+12
8814,A Clockwork Orange (Stage Play),Anthony Burgess,3.82,413735907,9.78E+12
8818,One Hand Clapping,Anthony Burgess,3.82,786706317,9.78E+12
8820,The Doctor is Sick,Anthony Burgess,3.63,393316025,9.78E+12
8822,Earthly Powers,Anthony Burgess,4.15,99468646,9.78E+12
8826,Dead Famous,Ben Elton,3.64,552999458,9.78E+12
8828,High Society,Ben Elton,3.77,552999954,9.78E+12
8829,Past Mortem,Ben Elton,3.74,552771236,9.78E+12
8830,Popcorn,Ben Elton,3.49,552771848,9.78E+12
8834,This Other Eden,Ben Elton,3.72,055277183X,9.78E+12
8840,Saint-Exupéry,Stacy Schiff-Antoine de Saint-Exupéry,4.05,805079130,9.78E+12
8848,Le Petit Prince,Antoine de Saint-Exupéry,4.3,2070513289,9.78E+12
8852,Macbeth,William Shakespeare-Linda Alchin-Antoni Cimolino-Shelagh O'Brien,3.89,743477103,9.78E+12
8853,Macbeth,William Shakespeare-Alan Durband,3.89,812035712,9.78E+12
8856,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.78,446606987,9.78E+12
8857,Death of a Gossip (Hamish Macbeth  #1),M.C. Beaton,3.72,446607134,9.78E+12
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.82,446614890,9.78E+12
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,446614726,9.78E+12
8860,Cliffs Notes on Shakespeare's Macbeth,Alex Went,3.55,764586025,9.78E+12
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,446608289,9.78E+12
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,60088745,9.78E+12
8865,Who Was William Shakespeare?,Celeste Davidson Mannis-John   O'Brien,4.02,448439042,9.78E+12
8866,Short Stories  Poems  Novels,Edgar Allan Poe,4.24,681979852,9.78E+12
8875,Planet of the Apes,Pierre Boulle-Xan Fielding,3.93,517209489,9.78E+12
8878,Conquest of the Planet of the Apes,John Jakes-Paul Dehn,3.71,95132414,9.78E+12
8879,Planet of the Apes: Colony,William T. Quick,3.55,60086211,9.78E+12
8880,Planet of the Apes  Volume 1: Old Gods,Ian Edginton,2.62,1569716684,9.78E+12
8881,Planet of the Apes: The Fall,William T. Quick,3.22,60086203,9.78E+12
8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,2.78,345251679,9.78E+12
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.23,345251229,9.78E+12
8895,Planet of the Apes: The Human War,Ian Edginton,3.32,184023380X,9.78E+12
8901,Battle for the Planet of the Apes,David Gerrold-John William Corrington-Joyce Hooper Corrington,3.67,891901639,9.78E+12
8907,The War of the World: Twentieth-Century Conflict and the Descent of the West,Niall Ferguson,4.04,1594201005,9.78E+12
8908,World War Z: An Oral History of the Zombie War,Max Brooks,4.01,307346609,9.78E+12
8909,The War of the Worlds,H.G. Wells-Arthur C. Clarke,3.81,375759239,9.78E+12
8910,The Second World War: A Complete History,Martin  Gilbert,4.19,805076239,9.78E+12
8911,World War II: 4 139 Strange and Fascinating Facts (Strange & Fascinating Facts),Don Mccombs-Fred L. Worth,3.59,517422867,9.78E+12
8915,A Short History of World War II,James L. Stokesbury,3.93,688085873,9.78E+12
8916,The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,4.13,517052253,9.78E+12
8917,Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,486215318,9.78E+12
8919,The Invisible Man,H.G. Wells,3.63,439574277,9.78E+12
8921,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle-Anne Perry-Maria Buitoni Duca-Sidney Paget,4.1,451528018,9.78E+12
8922,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle-David Timson,4.1,9626343346,9.79E+12
8924,The Hound of the Baskervilles,Arthur Conan Doyle-Pam Smy,4.1,763630640,9.78E+12
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel-Arthur Conan Doyle,4.51,1596792507,9.78E+12
8930,Jamie's Italy,Jamie Oliver-David Loftus-Chris Terry,4,1401301959,9.78E+12
8931,Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver-Marion Deuchars-David Loftus-Chris Terry,4.07,1401301940,9.78E+12
8932,Jamie's Kitchen,Jamie Oliver,3.89,141010371,9.78E+12
8946,The Walls of Spyte,Dave Morris-Oliver Johnson-Jamie Thomson,4.33,034049168X,9.78E+12
8949,Lord of the Shadows (Cirque Du Freak  #11),Darren Shan,4.22,316156280,9.78E+12
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.19,316016659,9.78E+12
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4,439286069,9.78E+12
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,9.78E+12
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.17,316905747,9.78E+12
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk-The Voice of the Martyrs,4.2,1577780728,9.78E+12
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,9.78E+12
8969,Sister Freaks: Stories of Women Who Gave Up Everything for God,Rebecca St. James-Mary E. DeMuth-Tracey Lawrence-Elizabeth Jusino,4.11,446695602,9.78E+12
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,4.05,1577782089,9.78E+12
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,4.06,823016625,9.78E+12
8988,Jesus Freaks,Andre Duza,3.67,976249871,9.78E+12
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin-Lindsey Johnston,3.57,1588993000,9.78E+12
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein-Sara Quin,4.03,1583227202,9.78E+12
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9.78E+12
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,3.51,806527285,9.78E+12
9012,Holidays on Ice,David Sedaris,3.93,316779237,9.78E+12
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.2,1592289444,9.78E+12
9014,The Long Walk,Richard Bachman-Stephen King,4.11,451196716,9.78E+12
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela-Kofi Annan-Danny Glover,4.33,1586216880,9.78E+12
9021,Long Walk To Freedom (Volume 1: 1918-1962),Nelson Mandela,4.35,349116024,9.78E+12
9022,Long Walk to Freedom (Volume 2: 1962 - 1994),Nelson Mandela,4.39,034911630X,9.78E+12
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,553813536,9.78E+12
9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,Erik Larson,3.99,385602731,9.78E+12
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch-Peter Putnam-Joseph Reese Strayer,4.04,394705122,9.78E+12
9058,Charles Dickens as a Legal Historian,William Holdsworth,3.67,1886363064,9.78E+12
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.86,226348180,9.78E+12
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,3.29,312182627,9.78E+12
9071,La historiadora,Elizabeth Kostova,3.78,8495618877,9.79E+12
9072,The Historian,Elizabeth Kostova-Paul Michael-Justine Eyre,3.78,1415929017,9.78E+12
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9.78E+12
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.12,380794772,9.78E+12
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff-Nora Harlow-Jill M. Singleton-Barrie D. Coate-Kristine Sandoe,4.33,975323113,9.78E+12
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val-National Geographic Society,4.25,079227363X,9.78E+12
9106,Portrait in Death (In Death  #16),J.D. Robb,4.38,749934425,9.78E+12
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,1584281340,9.78E+12
9118,Le Portrait de Dorian Gray,Oscar Wilde-Michel Etienne-Daniel Mortier,4.07,2266082655,9.78E+12
9119,The Portrait of Dorian Gray: Teacher's Book,Elizabeth  Gray,3.88,1842163868,9.78E+12
9121,The Portrait of Dorian Gray,Oscar Wilde-Elizabeth  Gray,4.07,1842161903,9.78E+12
9122,The Picture of Dorian Gray,Oscar Wilde-Donald L. Lawler,4.07,393955680,9.78E+12
9124,The Picture of Dorian Gray,Oscar Wilde-Michael Gillespie,4.07,393927547,9.78E+12
9125,The Picture of Dorian Gray,Oscar Wilde-Joseph Bristow,4.07,192807293,9.78E+12
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh-Philip Khuri Hitti-Richard W. Bulliet,3.92,231121253,9.78E+12
9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.37,486218430,9.78E+12
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,Eliza Gaynor Minden,4.36,074326407X,9.78E+12
9143,Ballet Class,John         Green-Caroline Denzler,3.64,486296385,9.78E+12
9144,NYC Ballet Workout,Peter Martins-Paul Kolnik-Richard Corman-Howard  Kaplan,4,688152023,9.78E+12
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman-Gill Tomblin-Darcey Bussell,4.09,789460971,9.78E+12
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss-Veronica Bennett,4.06,448435365,9.78E+12
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,4.05,448437694,9.78E+12
9153,The Barefoot Book Of Ballet Stories,Jane Yolen,4.22,1841482641,9.78E+12
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,3.86,448442515,9.78E+12
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine-Francis Mason,4,385033982,9.78E+12
9164,Ballet for Dummies,Scott Speck-Evelyn Cisneros,3.99,764525689,9.78E+12
9171,Time for Ballet,Adèle Geras-Shelagh McNicholas-Adèle Geras,3.71,803729782,9.78E+12
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,3.62,415942578,9.78E+12
9186,Angelina's Ballet Class,Katharine Holabird-Helen Craig,3.92,044844013X,9.78E+12
9203,San Francisco Ballet at Seventy-Five,Janice Ross-Allan Ulrich-Brigitte Lefevre,4.33,811856984,9.78E+12
9210,Save D.A.D. (Scrambled Legs  #6),Jahnna N. Malcolm,3.25,590428896,9.78E+12
9216,Ballet and Modern Dance (Second Edition  Revised),Susan Au,3.69,500203520,9.78E+12
9223,Teaching Classical Ballet,John               White,4.47,081301395X,9.78E+12
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.7,970016409,9.78E+12
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.52,970016417,9.78E+12
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.4,590428888,9.78E+12
9262,The Books in My Life,Henry Miller,3.81,811201082,9.78E+12
9282,The Smoke Jumper,Nicholas Evans,4.06,440235162,9.78E+12
9288,La casa de los espíritus,Isabel Allende,4.22,9500717638,9.79E+12
9292,Zorro,Isabel Allende,3.76,739461508,9.78E+12
9297,La casa de los espíritus,Isabel Allende,4.22,9871138903,9.79E+12
9298,Last Chance Saloon,Marian Keyes,3.8,60086246,9.78E+12
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,3.91,60731303,9.78E+12
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,99489988,9.78E+12
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.94,60090383,9.78E+12
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.76,60090375,9.78E+12
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.81,60787031,9.78E+12
9305,No Dress Rehearsal,Marian Keyes,3.3,1902602323,9.78E+12
9325,Fullmetal Alchemist  Vol. 10 (Fullmetal Alchemist  #10),Hiromu Arakawa-Akira Watanabe,4.6,1421504618,9.78E+12
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa-Akira Watanabe,4.56,1421501759,9.78E+12
9327,The House of the Spirits,Isabel Allende-Magda Botin,4.22,552995886,9.78E+12
9328,The House of the Spirits,Isabel Allende-Magda Bogin,4.22,553383809,9.78E+12
9330,The House of the Spirits,Isabel Allende-Madga Bogin-Christopher Hitchens,4.22,1400043182,9.78E+12
9331,The House of the Spirits,Isabel Allende,4.22,553273914,9.78E+12
9335,The House of the Spirits (Everyman's Library),Isabel Allende-Magda Bogin,4.22,1857152816,9.78E+12
9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",Frederick P. Lenz,0,1932206108,9.78E+12
9338,Insights: Talks On The Nature Of Existence,Frederick P. Lenz,5,1932206086,9.78E+12
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.81,743285026,9.78E+12
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.87,743285018,9.78E+12
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.89,743211995,9.78E+12
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.42,895260905,9.78E+12
9350,The Virtues of Aging,Jimmy Carter,3.51,345425928,9.78E+12
9351,Living Faith,Jimmy Carter,3.79,812930347,9.78E+12
9352,Sharing Good Times,Jimmy Carter,3.49,743270681,9.78E+12
9355,Until I Find You,John Irving,3.63,345479726,9.78E+12
9356,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.95,349113467,9.78E+12
9361,Atlas Shrugged,Ayn Rand,3.68,525948929,9.78E+12
9362,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,452286360,9.78E+12
9363,Atlas Shrugged,Ayn Rand,3.68,451171926,9.78E+12
9365,Atlas Shrugged,Ayn Rand,3.68,394415760,9.78E+12
9370,Skinny Legs and All,Tom Robbins,4.04,1842430343,9.78E+12
9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,4.18,449910288,9.78E+12
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.13,874776317,9.78E+12
9409,The Sari Shop,Rupa Bajwa,3.43,039332690X,9.78E+12
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,440241413,9.78E+12
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.65,044024191X,9.78E+12
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9.78E+12
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.77,440241898,9.78E+12
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,385338708,9.78E+12
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,552998877,9.78E+12
9427,The Story of Chicago May,Nuala O'Faolain,3.23,1573223204,9.78E+12
9431,Chicago Stories,James T. Farrell-Charles Fanning,3.89,252019814,9.78E+12
9435,Chicago Stories: Tales of the City,John  Miller-Stuart Dybek,3.56,811839745,9.78E+12
9437,The Handmaid's Tale,Margaret Atwood,4.09,224023489,9.78E+12
9438,The Basic Works of Aristotle,Aristotle-Richard Peter McKeon-C.D.C. Reeve,4.24,375757996,9.78E+12
9439,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard-Walter Lowrie,4.1,691019622,9.78E+12
9442,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra-Stanley Appelbaum,3.3,486406660,9.78E+12
9443,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,3.87,8432048712,9.79E+12
9444,The Complete Collected Poems,Maya Angelou,4.42,067942895X,9.78E+12
